node_id,timestamp,temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality,emergency
NODE_007,2025-01-02T01:20:00,22.72,56.18,170,191,181,-88,7.0,Good,False
NODE_010,2025-01-02T01:25:00,27.64,56.2,104,145,331,-82,2.5,Good,False
NODE_010,2025-01-02T01:30:00,25.05,45.74,239,124,248,-96,-1.0,Good,False
NODE_009,2025-01-02T01:35:00,26.63,76.41,256,170,465,-96,4.5,Moderate,False
NODE_006,2025-01-02T01:40:00,30.11,59.25,33,105,224,-74,4.4,Good,False
NODE_005,2025-01-02T01:45:00,19.11,55.08,217,157,174,-97,8.0,Good,False
NODE_004,2025-01-02T01:50:00,18.71,68.64,155,162,172,-82,7.3,Good,False
NODE_006,2025-01-02T01:55:00,23.71,63.8,190,152,276,-90,9.6,Good,False
NODE_004,2025-01-02T02:00:00,25.35,51.55,220,164,281,-94,4.9,Good,False
NODE_005,2025-01-02T02:05:00,26.62,62.96,218,190,291,-92,5.2,Good,False
NODE_007,2025-01-02T02:10:00,27.49,59.73,167,128,489,-85,2.4,Moderate,False
NODE_003,2025-01-02T02:15:00,30.82,45.99,258,139,214,-96,6.1,Good,False
NODE_005,2025-01-02T02:20:00,27.66,53.49,200,151,341,-88,6.7,Moderate,False
NODE_008,2025-01-02T02:25:00,22.32,51.85,172,186,436,-89,8.3,Moderate,False
NODE_006,2025-01-02T02:30:00,45.49,67.43,994,528,1023,-86,5.8,Hazardous,True
NODE_002,2025-01-02T02:35:00,25.28,62.52,194,156,593,-93,8.9,Moderate,False
NODE_001,2025-01-02T02:40:00,27.63,74.73,169,143,331,-78,5.4,Moderate,False
NODE_008,2025-01-02T02:45:00,25.97,48.52,204,60,356,-80,10.6,Moderate,False
NODE_010,2025-01-02T02:50:00,22.15,77.47,246,142,318,-96,4.4,Good,False
NODE_010,2025-01-02T02:55:00,21.83,72.23,187,160,215,-104,5.8,Good,False
NODE_002,2025-01-02T03:00:00,20.9,79.87,245,153,482,-82,9.8,Moderate,False
NODE_002,2025-01-02T03:05:00,27.2,62.89,117,121,242,-84,10.5,Good,False
NODE_009,2025-01-02T03:10:00,26.81,60.72,189,121,254,-81,5.5,Good,False
NODE_004,2025-01-02T03:15:00,19.28,51.4,179,206,283,-98,9.2,Good,False
NODE_009,2025-01-02T03:20:00,23.59,59.06,266,111,166,-100,-2.5,Good,False
NODE_005,2025-01-02T03:25:00,23.65,65.52,260,136,225,-73,6.6,Good,False
NODE_003,2025-01-02T03:30:00,26.35,54.9,201,75,210,-84,7.3,Good,False
NODE_006,2025-01-02T03:35:00,23.97,61.7,151,143,286,-83,8.1,Good,False
NODE_002,2025-01-02T03:40:00,18.85,71.59,183,162,321,-87,3.6,Good,False
NODE_004,2025-01-02T03:45:00,30.2,51.43,172,156,357,-85,4.4,Moderate,False
NODE_006,2025-01-02T03:50:00,20.46,63.22,287,150,263,-78,6.6,Good,False
NODE_005,2025-01-02T03:55:00,29.9,52.67,290,173,543,-83,0.1,Moderate,False
NODE_003,2025-01-02T04:00:00,21.65,58.14,215,148,323,-103,8.3,Good,False
NODE_008,2025-01-02T04:05:00,24.72,64.2,156,188,312,-79,3.9,Good,False
NODE_009,2025-01-02T04:10:00,27.57,76.49,253,128,271,-97,7.7,Good,False
NODE_005,2025-01-02T04:15:00,26.35,41.3,141,141,370,-86,3.7,Moderate,False
NODE_010,2025-01-02T04:20:00,28.15,76.55,175,131,279,-88,0.3,Good,False
NODE_009,2025-01-02T04:25:00,28.95,60.73,179,147,247,-84,7.3,Good,False
NODE_001,2025-01-02T04:30:00,27.85,49.79,223,141,300,-106,7.3,Good,False
NODE_009,2025-01-02T04:35:00,26.41,52.92,164,146,250,-88,2.9,Moderate,False
NODE_005,2025-01-02T04:40:00,20.11,47.63,205,189,268,-89,3.9,Good,False
NODE_002,2025-01-02T04:45:00,21.54,42.48,180,154,244,-89,2.0,Good,False
NODE_003,2025-01-02T04:50:00,27.33,49.98,162,105,467,-79,2.7,Moderate,False
NODE_005,2025-01-02T04:55:00,24.01,52.2,712,114,792,-89,8.1,Poor,False
NODE_002,2025-01-02T05:00:00,31.84,53.82,123,93,292,-103,6.6,Good,False
NODE_002,2025-01-02T05:05:00,26.28,62.22,263,121,209,-75,7.4,Good,False
NODE_009,2025-01-02T05:10:00,28.55,48.22,283,195,294,-67,3.8,Good,False
NODE_003,2025-01-02T05:15:00,27.16,49.5,237,191,291,-82,3.0,Good,False
NODE_005,2025-01-02T05:20:00,34.87,72.5,772,567,915,-87,10.3,Hazardous,True
NODE_005,2025-01-02T05:25:00,18.38,54.54,156,156,535,-65,3.7,Moderate,False
NODE_010,2025-01-02T05:30:00,25.0,61.96,160,168,235,-94,9.1,Good,False
NODE_004,2025-01-02T05:35:00,30.7,62.45,205,154,320,-73,8.0,Good,False
NODE_006,2025-01-02T05:40:00,21.59,72.13,286,184,175,-92,6.9,Good,False
NODE_004,2025-01-02T05:45:00,41.21,53.43,975,613,915,-79,3.4,Hazardous,True
NODE_005,2025-01-02T05:50:00,25.09,38.48,243,103,340,-91,5.1,Good,False
NODE_009,2025-01-02T05:55:00,29.26,35.12,263,160,177,-95,2.5,Good,False
NODE_008,2025-01-02T06:00:00,28.41,63.39,153,156,414,-81,11.3,Moderate,False
NODE_005,2025-01-02T06:05:00,25.0,48.18,222,212,189,-85,3.1,Good,False
NODE_001,2025-01-02T06:10:00,28.37,83.2,209,122,369,-85,4.2,Moderate,False
NODE_002,2025-01-02T06:15:00,21.72,68.35,245,103,345,-79,1.9,Good,False
NODE_007,2025-01-02T06:20:00,43.13,65.03,776,676,1023,-72,2.5,Hazardous,True
NODE_005,2025-01-02T06:25:00,29.28,54.21,87,114,263,-94,5.5,Good,False
NODE_001,2025-01-02T06:30:00,23.52,47.49,201,88,208,-87,8.9,Good,False
NODE_001,2025-01-02T06:35:00,29.75,48.82,299,126,260,-79,13.3,Good,False
NODE_006,2025-01-02T06:40:00,23.37,42.03,274,124,228,-93,8.0,Good,False
NODE_003,2025-01-02T06:45:00,25.24,53.19,249,157,139,-75,6.4,Good,False
NODE_005,2025-01-02T06:50:00,22.62,57.96,240,126,223,-92,6.5,Good,False
NODE_003,2025-01-02T06:55:00,28.61,63.17,197,125,315,-80,7.7,Good,False
NODE_008,2025-01-02T07:00:00,22.56,58.99,175,229,281,-71,5.7,Good,False
NODE_009,2025-01-02T07:05:00,23.23,68.44,191,117,174,-69,5.3,Good,False
NODE_007,2025-01-02T07:10:00,27.42,57.07,127,159,585,-82,9.7,Moderate,False
NODE_009,2025-01-02T07:15:00,26.72,44.78,287,151,284,-73,11.8,Good,False
NODE_001,2025-01-02T07:20:00,29.2,65.54,122,153,214,-82,4.4,Good,False
NODE_002,2025-01-02T07:25:00,23.36,54.62,193,158,100,-86,6.6,Good,False
NODE_002,2025-01-02T07:30:00,22.82,60.09,674,127,727,-79,4.5,Poor,False
NODE_003,2025-01-02T07:35:00,27.46,43.62,205,159,257,-92,6.3,Good,False
NODE_009,2025-01-02T07:40:00,21.66,77.7,67,140,256,-79,1.8,Good,False
NODE_001,2025-01-02T07:45:00,23.3,66.21,252,107,408,-93,2.1,Good,False
NODE_006,2025-01-02T07:50:00,26.51,56.52,175,167,158,-102,4.2,Good,False
NODE_010,2025-01-02T07:55:00,28.23,54.46,279,186,473,-88,5.2,Moderate,False
NODE_009,2025-01-02T08:00:00,21.79,37.9,255,154,250,-95,5.1,Good,False
NODE_003,2025-01-02T08:05:00,29.1,48.31,68,134,318,-102,13.7,Good,False
NODE_007,2025-01-02T08:10:00,20.93,46.03,216,186,212,-78,11.3,Good,False
NODE_003,2025-01-02T08:15:00,26.97,68.28,186,223,226,-91,0.5,Good,False
NODE_001,2025-01-02T08:20:00,48.2,59.98,818,588,640,-82,3.7,Hazardous,True
NODE_005,2025-01-02T08:25:00,18.43,71.95,247,151,263,-74,5.1,Good,False
NODE_006,2025-01-02T08:30:00,28.94,63.21,209,111,267,-93,2.8,Good,False
NODE_001,2025-01-02T08:35:00,31.37,73.31,296,113,254,-97,9.7,Good,False
NODE_006,2025-01-02T08:40:00,23.81,70.68,230,219,161,-94,9.0,Good,False
NODE_004,2025-01-02T08:45:00,26.01,57.73,158,128,572,-92,9.2,Moderate,False
NODE_004,2025-01-02T08:50:00,20.95,55.85,201,153,458,-94,5.1,Moderate,False
NODE_002,2025-01-02T08:55:00,28.58,68.95,131,160,131,-84,3.5,Good,False
NODE_006,2025-01-02T09:00:00,27.29,44.57,168,167,211,-80,6.8,Good,False
NODE_009,2025-01-02T09:05:00,23.98,63.7,193,163,220,-86,3.6,Good,False
NODE_007,2025-01-02T09:10:00,21.66,62.59,210,173,446,-93,6.4,Moderate,False
NODE_010,2025-01-02T09:15:00,26.09,60.07,95,154,382,-81,6.9,Good,False
NODE_003,2025-01-02T09:20:00,28.58,47.42,236,167,241,-81,9.1,Good,False
NODE_004,2025-01-02T09:25:00,27.62,48.57,241,148,513,-85,2.6,Moderate,False
NODE_003,2025-01-02T09:30:00,23.82,61.79,261,168,198,-72,5.5,Good,False
NODE_003,2025-01-02T09:35:00,26.6,68.39,260,181,302,-88,8.8,Good,False
NODE_007,2025-01-02T09:40:00,24.33,70.65,272,122,199,-90,10.1,Good,False
NODE_001,2025-01-02T09:45:00,26.27,60.39,128,110,359,-52,12.9,Moderate,False
NODE_003,2025-01-02T09:50:00,24.46,58.94,249,201,151,-102,7.5,Good,False
NODE_006,2025-01-02T09:55:00,28.21,48.0,84,175,200,-77,5.6,Good,False
NODE_007,2025-01-02T10:00:00,23.63,58.41,181,109,207,-79,7.0,Good,False
NODE_004,2025-01-02T10:05:00,25.5,50.05,190,84,260,-90,7.0,Good,False
NODE_005,2025-01-02T10:10:00,28.76,55.52,165,90,558,-82,5.9,Moderate,False
NODE_003,2025-01-02T10:15:00,25.97,59.89,159,174,263,-84,3.1,Good,False
NODE_002,2025-01-02T10:20:00,39.68,66.65,681,623,634,-91,1.0,Hazardous,True
NODE_007,2025-01-02T10:25:00,27.76,56.99,199,177,206,-88,2.8,Good,False
NODE_001,2025-01-02T10:30:00,21.82,50.79,175,138,267,-80,4.6,Good,False
NODE_008,2025-01-02T10:35:00,22.59,60.85,189,156,547,-91,3.3,Moderate,False
NODE_004,2025-01-02T10:40:00,22.44,45.37,246,83,279,-93,10.3,Good,False
NODE_004,2025-01-02T10:45:00,25.05,67.9,265,154,178,-90,5.7,Good,False
NODE_008,2025-01-02T10:50:00,24.6,64.12,632,145,619,-90,9.6,Poor,False
NODE_006,2025-01-02T10:55:00,20.57,56.2,183,158,301,-97,2.7,Good,False
NODE_005,2025-01-02T11:00:00,20.79,73.2,214,117,223,-73,3.7,Good,False
NODE_004,2025-01-02T11:05:00,21.93,71.83,283,120,334,-70,5.6,Good,False
NODE_004,2025-01-02T11:10:00,24.02,68.01,144,184,258,-90,4.4,Good,False
NODE_001,2025-01-02T11:15:00,24.21,49.39,432,164,703,-74,6.4,Poor,False
NODE_004,2025-01-02T11:20:00,29.64,84.14,176,137,464,-81,5.6,Moderate,False
NODE_007,2025-01-02T11:25:00,26.85,75.09,187,99,294,-93,6.9,Good,False
NODE_006,2025-01-02T11:30:00,24.69,54.24,55,170,406,-74,9.5,Moderate,False
NODE_005,2025-01-02T11:35:00,24.34,71.94,172,154,467,-74,5.6,Moderate,False
NODE_002,2025-01-02T11:40:00,23.29,54.46,296,127,327,-82,10.9,Good,False
NODE_005,2025-01-02T11:45:00,23.04,50.69,194,199,196,-110,3.0,Good,False
NODE_006,2025-01-02T11:50:00,27.54,49.64,192,172,178,-80,3.8,Good,False
NODE_009,2025-01-02T11:55:00,29.56,66.58,106,175,215,-83,9.0,Good,False
NODE_007,2025-01-02T12:00:00,23.35,43.54,275,184,448,-86,5.0,Moderate,False
NODE_009,2025-01-02T12:05:00,26.08,47.92,187,159,360,-78,0.4,Good,False
NODE_006,2025-01-02T12:10:00,26.23,68.8,229,147,269,-83,4.9,Good,False
NODE_001,2025-01-02T12:15:00,22.89,84.85,262,115,270,-84,6.4,Good,False
NODE_002,2025-01-02T12:20:00,21.18,63.8,255,195,235,-59,1.8,Good,False
NODE_005,2025-01-02T12:25:00,25.27,54.78,225,146,200,-80,0.9,Good,False
NODE_003,2025-01-02T12:30:00,40.71,58.05,488,567,1023,-81,3.4,Hazardous,True
NODE_010,2025-01-02T12:35:00,24.91,60.18,223,108,285,-89,7.9,Good,False
NODE_005,2025-01-02T12:40:00,25.07,45.94,150,155,245,-90,4.4,Good,False
NODE_001,2025-01-02T12:45:00,24.74,81.7,128,94,297,-92,5.2,Good,False
NODE_002,2025-01-02T12:50:00,29.8,68.02,243,107,180,-113,7.6,Good,False
NODE_010,2025-01-02T12:55:00,24.34,59.78,165,156,295,-75,4.8,Good,False
NODE_007,2025-01-02T13:00:00,27.1,88.15,194,161,414,-95,6.6,Moderate,False
NODE_006,2025-01-02T13:05:00,29.39,64.49,248,142,294,-82,3.0,Good,False
NODE_006,2025-01-02T13:10:00,23.1,61.89,214,114,436,-86,4.7,Moderate,False
NODE_007,2025-01-02T13:15:00,25.34,56.37,99,138,514,-104,9.9,Moderate,False
NODE_010,2025-01-02T13:20:00,24.33,68.6,203,184,371,-70,5.7,Moderate,False
NODE_009,2025-01-02T13:25:00,25.66,72.35,148,167,214,-100,3.7,Good,False
NODE_002,2025-01-02T13:30:00,29.05,68.86,196,157,232,-71,9.4,Good,False
NODE_007,2025-01-02T13:35:00,22.67,75.59,123,198,227,-87,0.3,Good,False
NODE_010,2025-01-02T13:40:00,23.64,49.6,169,145,307,-82,3.4,Good,False
NODE_004,2025-01-02T13:45:00,30.4,52.65,282,142,250,-86,4.8,Good,False
NODE_005,2025-01-02T13:50:00,24.83,63.38,244,150,568,-100,-1.9,Moderate,False
NODE_001,2025-01-02T13:55:00,26.17,59.05,174,157,246,-73,9.0,Good,False
NODE_007,2025-01-02T14:00:00,24.35,65.27,176,130,255,-87,0.5,Good,False
NODE_001,2025-01-02T14:05:00,23.7,67.94,185,142,309,-92,4.5,Good,False
NODE_009,2025-01-02T14:10:00,22.1,58.25,224,149,558,-88,6.8,Moderate,False
NODE_009,2025-01-02T14:15:00,23.47,51.54,170,135,271,-89,5.8,Good,False
NODE_004,2025-01-02T14:20:00,26.19,62.64,264,77,281,-74,1.3,Moderate,False
NODE_006,2025-01-02T14:25:00,15.98,65.71,520,117,493,-91,7.5,Poor,False
NODE_007,2025-01-02T14:30:00,16.44,51.43,143,142,456,-103,6.1,Moderate,False
NODE_002,2025-01-02T14:35:00,26.68,78.57,175,159,141,-85,9.5,Good,False
NODE_006,2025-01-02T14:40:00,20.88,65.2,293,162,266,-84,4.2,Good,False
NODE_010,2025-01-02T14:45:00,26.51,44.37,141,193,336,-76,4.2,Moderate,False
NODE_006,2025-01-02T14:50:00,27.1,60.25,438,154,888,-82,2.7,Poor,False
NODE_002,2025-01-02T14:55:00,25.7,70.35,158,192,399,-77,5.1,Moderate,False
NODE_005,2025-01-02T15:00:00,24.82,64.94,214,90,182,-75,5.6,Good,False
NODE_009,2025-01-02T15:05:00,23.43,46.41,146,89,243,-85,7.1,Good,False
NODE_005,2025-01-02T15:10:00,31.28,44.88,257,179,203,-82,10.5,Good,False
NODE_007,2025-01-02T15:15:00,26.82,65.09,355,105,757,-95,6.4,Poor,False
NODE_006,2025-01-02T15:20:00,22.05,52.07,178,109,191,-77,4.1,Good,False
NODE_007,2025-01-02T15:25:00,27.2,58.03,176,151,324,-74,2.6,Moderate,False
NODE_005,2025-01-02T15:30:00,28.38,61.54,183,149,243,-92,9.1,Good,False
NODE_009,2025-01-02T15:35:00,23.21,69.01,284,137,432,-80,4.1,Moderate,False
NODE_003,2025-01-02T15:40:00,20.02,65.03,96,140,306,-83,4.0,Good,False
NODE_004,2025-01-02T15:45:00,25.08,59.53,120,121,216,-87,1.0,Good,False
NODE_007,2025-01-02T15:50:00,26.21,67.16,211,140,285,-78,6.8,Good,False
NODE_007,2025-01-02T15:55:00,28.59,54.03,304,134,251,-102,4.4,Good,False
NODE_003,2025-01-02T16:00:00,21.72,61.35,249,169,107,-64,6.5,Good,False
NODE_010,2025-01-02T16:05:00,25.53,53.33,209,131,225,-83,7.8,Good,False
NODE_010,2025-01-02T16:10:00,26.54,68.2,443,134,564,-94,9.2,Poor,False
NODE_005,2025-01-02T16:15:00,27.83,64.87,620,123,657,-86,4.8,Poor,False
NODE_007,2025-01-02T16:20:00,26.62,68.76,166,148,186,-109,6.8,Good,False
NODE_009,2025-01-02T16:25:00,19.15,56.49,89,191,338,-96,7.1,Moderate,False
NODE_001,2025-01-02T16:30:00,22.47,61.02,175,96,116,-90,8.1,Good,False
NODE_005,2025-01-02T16:35:00,28.52,57.27,182,165,379,-79,8.0,Moderate,False
NODE_005,2025-01-02T16:40:00,19.19,52.39,156,152,278,-70,9.4,Good,False
NODE_004,2025-01-02T16:45:00,25.89,72.68,214,115,170,-73,11.5,Good,False
NODE_007,2025-01-02T16:50:00,27.53,71.63,170,115,301,-80,7.0,Good,False
NODE_010,2025-01-02T16:55:00,28.85,72.95,227,175,456,-77,1.8,Moderate,False
NODE_010,2025-01-02T17:00:00,28.16,48.05,214,124,283,-80,4.3,Good,False
NODE_006,2025-01-02T17:05:00,27.64,60.01,219,121,214,-89,3.6,Good,False
NODE_008,2025-01-02T17:10:00,28.23,38.3,140,121,168,-87,7.1,Good,False
NODE_008,2025-01-02T17:15:00,27.07,62.66,232,147,178,-74,5.5,Good,False
NODE_008,2025-01-02T17:20:00,22.26,55.83,217,160,196,-89,9.2,Good,False
NODE_004,2025-01-02T17:25:00,48.82,80.75,945,588,1023,-82,9.3,Hazardous,True
NODE_009,2025-01-02T17:30:00,28.6,49.09,239,144,534,-98,0.8,Moderate,False
NODE_008,2025-01-02T17:35:00,19.2,70.69,161,153,243,-86,5.3,Good,False
NODE_003,2025-01-02T17:40:00,25.7,67.21,152,176,464,-78,2.4,Moderate,False
NODE_002,2025-01-02T17:45:00,29.89,43.92,487,163,523,-76,4.8,Poor,False
NODE_005,2025-01-02T17:50:00,25.96,54.93,157,141,220,-87,4.0,Good,False
NODE_009,2025-01-02T17:55:00,25.08,61.04,140,141,229,-86,8.2,Good,False
NODE_010,2025-01-02T18:00:00,25.41,72.28,199,203,222,-71,1.9,Good,False
NODE_006,2025-01-02T18:05:00,24.41,53.89,207,150,524,-75,6.7,Moderate,False
NODE_002,2025-01-02T18:10:00,30.19,45.23,141,204,206,-91,2.2,Good,False
NODE_004,2025-01-02T18:15:00,45.28,57.34,753,714,332,-85,5.7,Hazardous,True
NODE_005,2025-01-02T18:20:00,23.64,77.26,155,173,271,-72,9.3,Good,False
NODE_004,2025-01-02T18:25:00,26.28,44.55,173,161,300,-79,2.3,Good,False
NODE_004,2025-01-02T18:30:00,18.95,31.68,240,153,236,-71,1.8,Good,False
NODE_003,2025-01-02T18:35:00,24.9,43.83,188,142,287,-77,12.5,Good,False
NODE_001,2025-01-02T18:40:00,24.05,50.59,212,125,338,-87,8.2,Good,False
NODE_001,2025-01-02T18:45:00,24.53,53.58,283,124,252,-78,1.1,Good,False
NODE_004,2025-01-02T18:50:00,26.44,49.45,241,121,546,-87,4.3,Moderate,False
NODE_008,2025-01-02T18:55:00,29.41,53.01,148,169,202,-94,5.8,Good,False
NODE_010,2025-01-02T19:00:00,25.73,69.51,226,144,238,-83,4.6,Good,False
NODE_002,2025-01-02T19:05:00,22.02,45.55,233,167,477,-75,5.9,Moderate,False
NODE_008,2025-01-02T19:10:00,44.81,65.93,818,482,1023,-75,6.1,Hazardous,True
NODE_007,2025-01-02T19:15:00,24.18,61.99,225,89,376,-84,12.0,Good,False
NODE_010,2025-01-02T19:20:00,24.74,75.89,220,121,258,-86,6.1,Good,False
NODE_004,2025-01-02T19:25:00,26.67,61.93,477,173,302,-90,7.1,Poor,False
NODE_007,2025-01-02T19:30:00,31.0,80.28,191,125,466,-82,3.6,Moderate,False
NODE_008,2025-01-02T19:35:00,28.55,54.1,233,112,296,-94,6.8,Good,False
NODE_007,2025-01-02T19:40:00,28.07,58.0,148,164,199,-71,6.1,Good,False
NODE_004,2025-01-02T19:45:00,25.07,67.38,202,169,314,-88,9.6,Good,False
NODE_003,2025-01-02T19:50:00,24.9,56.61,258,146,124,-85,10.4,Good,False
NODE_001,2025-01-02T19:55:00,43.07,56.9,872,405,489,-77,7.5,Hazardous,True
NODE_002,2025-01-02T20:00:00,24.83,46.05,164,142,154,-70,4.7,Good,False
NODE_007,2025-01-02T20:05:00,27.27,40.86,232,125,455,-78,5.2,Moderate,False
NODE_004,2025-01-02T20:10:00,24.53,58.16,157,149,246,-82,8.8,Good,False
NODE_003,2025-01-02T20:15:00,21.85,68.69,140,167,287,-89,3.7,Good,False
NODE_009,2025-01-02T20:20:00,29.05,53.46,159,152,483,-106,4.4,Moderate,False
NODE_008,2025-01-02T20:25:00,23.31,64.79,68,226,281,-83,8.6,Good,False
NODE_001,2025-01-02T20:30:00,27.85,61.31,192,135,200,-85,0.9,Good,False
NODE_009,2025-01-02T20:35:00,25.57,59.64,207,134,434,-71,4.2,Good,False
NODE_004,2025-01-02T20:40:00,21.96,46.6,221,129,308,-75,10.1,Good,False
NODE_002,2025-01-02T20:45:00,22.44,64.75,231,135,203,-68,3.5,Good,False
NODE_008,2025-01-02T20:50:00,21.34,54.31,193,118,249,-78,7.8,Good,False
NODE_003,2025-01-02T20:55:00,23.82,49.82,148,138,288,-75,6.8,Good,False
NODE_008,2025-01-02T21:00:00,22.53,54.82,266,174,259,-74,4.9,Good,False
NODE_009,2025-01-02T21:05:00,29.05,72.93,283,159,555,-89,6.7,Moderate,False
NODE_009,2025-01-02T21:10:00,21.13,58.57,254,84,342,-73,6.0,Good,False
NODE_010,2025-01-02T21:15:00,28.69,69.83,129,167,237,-67,9.1,Good,False
NODE_006,2025-01-02T21:20:00,22.78,46.65,180,163,526,-81,1.8,Moderate,False
NODE_008,2025-01-02T21:25:00,24.41,70.6,197,165,230,-95,4.0,Good,False
NODE_010,2025-01-02T21:30:00,24.29,50.61,255,141,486,-105,1.6,Moderate,False
NODE_009,2025-01-02T21:35:00,20.88,73.78,205,161,116,-82,5.6,Good,False
NODE_007,2025-01-02T21:40:00,26.69,76.36,188,152,261,-61,5.7,Good,False
NODE_009,2025-01-02T21:45:00,26.7,53.43,197,171,614,-89,0.6,Moderate,False
NODE_008,2025-01-02T21:50:00,24.01,67.33,136,181,279,-69,8.2,Good,False
NODE_003,2025-01-02T21:55:00,25.03,57.62,203,134,123,-64,5.8,Good,False
NODE_008,2025-01-02T22:00:00,22.79,58.14,120,218,175,-72,6.0,Good,False
NODE_008,2025-01-02T22:05:00,56.97,72.54,761,438,1023,-64,3.4,Hazardous,True
NODE_005,2025-01-02T22:10:00,27.89,51.58,361,195,616,-91,0.3,Poor,False
NODE_004,2025-01-02T22:15:00,26.29,68.32,188,158,230,-77,8.8,Good,False
NODE_005,2025-01-02T22:20:00,23.83,47.3,178,92,390,-84,3.9,Moderate,False
NODE_009,2025-01-02T22:25:00,24.84,55.63,118,126,580,-84,11.2,Moderate,False
NODE_008,2025-01-02T22:30:00,31.16,42.67,508,152,550,-72,6.5,Poor,False
NODE_004,2025-01-02T22:35:00,26.88,57.23,222,113,220,-86,6.9,Good,False
NODE_005,2025-01-02T22:40:00,25.39,68.06,169,151,444,-73,7.4,Moderate,False
NODE_008,2025-01-02T22:45:00,28.18,60.32,240,152,188,-61,5.0,Good,False
NODE_002,2025-01-02T22:50:00,26.94,59.88,138,93,294,-69,5.0,Good,False
NODE_005,2025-01-02T22:55:00,45.75,53.5,814,643,1023,-81,7.4,Hazardous,True
NODE_004,2025-01-02T23:00:00,20.25,60.5,223,171,208,-91,9.1,Good,False
NODE_005,2025-01-02T23:05:00,23.78,69.08,206,146,550,-93,7.6,Moderate,False
NODE_006,2025-01-02T23:10:00,23.41,51.31,199,154,425,-82,-0.2,Good,False
NODE_006,2025-01-02T23:15:00,24.72,60.16,477,179,603,-96,6.9,Poor,False
NODE_009,2025-01-02T23:20:00,21.18,55.85,150,166,358,-86,6.0,Good,False
NODE_002,2025-01-02T23:25:00,25.66,55.54,189,161,414,-88,6.6,Moderate,False
NODE_003,2025-01-02T23:30:00,22.25,77.31,168,148,283,-90,9.1,Good,False
NODE_003,2025-01-02T23:35:00,23.99,51.54,246,140,219,-61,8.5,Good,False
NODE_004,2025-01-02T23:40:00,28.48,54.94,148,151,256,-95,7.1,Good,False
NODE_007,2025-01-02T23:45:00,26.51,62.91,174,134,366,-94,14.8,Moderate,False
NODE_003,2025-01-02T23:50:00,21.78,55.71,220,168,307,-95,5.2,Good,False
NODE_004,2025-01-02T23:55:00,25.92,80.68,130,186,260,-76,8.3,Good,False
NODE_002,2025-01-03T00:00:00,26.96,69.72,199,132,396,-80,3.1,Moderate,False
NODE_007,2025-01-03T00:05:00,23.38,55.33,125,125,181,-101,12.1,Good,False
NODE_007,2025-01-03T00:10:00,28.76,52.21,213,162,321,-93,9.3,Good,False
NODE_006,2025-01-03T00:15:00,23.36,46.64,236,188,405,-89,8.4,Good,False
NODE_009,2025-01-03T00:20:00,20.59,47.37,161,152,443,-68,7.2,Moderate,False
NODE_008,2025-01-03T00:25:00,21.35,73.63,169,177,344,-80,10.0,Good,False
NODE_007,2025-01-03T00:30:00,24.49,60.8,237,170,266,-76,7.7,Good,False
NODE_001,2025-01-03T00:35:00,24.23,70.82,193,124,204,-94,5.2,Good,False
NODE_004,2025-01-03T00:40:00,28.7,51.95,209,130,358,-87,5.4,Moderate,False
NODE_007,2025-01-03T00:45:00,26.62,62.23,457,182,610,-80,0.8,Poor,False
NODE_007,2025-01-03T00:50:00,23.38,57.45,212,185,203,-89,5.0,Good,False
NODE_010,2025-01-03T00:55:00,27.31,49.46,221,98,216,-87,-0.6,Good,False
NODE_001,2025-01-03T01:00:00,19.0,60.34,230,161,260,-73,1.1,Good,False
NODE_010,2025-01-03T01:05:00,22.29,41.93,186,148,256,-86,1.5,Good,False
NODE_007,2025-01-03T01:10:00,29.09,56.96,175,197,175,-96,2.7,Good,False
NODE_008,2025-01-03T01:15:00,24.8,64.32,491,227,575,-90,4.1,Poor,False
NODE_001,2025-01-03T01:20:00,22.27,76.85,435,150,579,-106,3.9,Poor,False
NODE_006,2025-01-03T01:25:00,25.49,61.03,207,107,298,-103,6.9,Good,False
NODE_005,2025-01-03T01:30:00,21.44,56.03,226,152,198,-84,5.4,Good,False
NODE_007,2025-01-03T01:35:00,28.36,54.73,173,127,302,-88,0.1,Good,False
NODE_007,2025-01-03T01:40:00,23.29,48.21,201,114,305,-85,8.9,Good,False
NODE_009,2025-01-03T01:45:00,38.43,52.29,919,641,971,-111,4.4,Hazardous,True
NODE_009,2025-01-03T01:50:00,22.91,50.46,179,116,500,-65,9.4,Moderate,False
NODE_010,2025-01-03T01:55:00,24.7,55.18,266,180,165,-74,0.1,Good,False
NODE_004,2025-01-03T02:00:00,24.19,59.88,279,178,215,-84,4.2,Good,False
NODE_008,2025-01-03T02:05:00,38.55,63.85,727,709,1023,-80,6.2,Hazardous,True
NODE_004,2025-01-03T02:10:00,25.11,36.16,237,154,275,-89,9.1,Good,False
NODE_005,2025-01-03T02:15:00,23.86,80.83,221,111,242,-91,8.1,Good,False
NODE_007,2025-01-03T02:20:00,26.6,61.65,130,135,300,-87,5.6,Good,False
NODE_008,2025-01-03T02:25:00,37.41,67.29,866,558,762,-72,7.8,Hazardous,True
NODE_001,2025-01-03T02:30:00,18.24,53.32,160,131,301,-88,7.6,Good,False
NODE_007,2025-01-03T02:35:00,24.34,53.55,216,198,277,-71,5.9,Good,False
NODE_006,2025-01-03T02:40:00,25.36,64.41,154,169,152,-90,8.2,Good,False
